amount,sender_balance,receiver_balance,transaction_speed,sender_country,receiver_country,sender_id,receiver_id,transaction_frequency,is_cross_border,high_risk_sender,high_risk_receiver,time_since_last_tx,is_fraud,amount_to_balance_ratio
798964,1371040,1672816,1,CA,SG,SG00394,SG00393,13,1,0,0,85691,0,0.5827430271910374
737756,263358,1212570,3,CN,CA,CN00101,DE00751,11,1,0,0,61851,0,2.8013426590420645
312896,572897,15635,2,CN,IN,AU00205,SG00576,4,1,0,0,41149,1,0.5461644937920778
592625,1453397,301153,2,US,AU,CN00935,DE00893,6,1,0,0,21724,0,0.4077516328986505
746820,147843,173733,1,US,GB,CA00984,GB00319,2,1,0,0,71617,0,5.051439702928106
153386,259020,266418,1,SG,FR,FR00093,GB00943,8,1,0,0,38686,0,0.5921782101768204
722437,298327,1165719,3,IN,JP,IN00820,AE00094,16,1,0,0,72261,1,2.4216279451742553
761256,1062968,1255234,3,SG,CN,US00898,GB00218,4,1,0,0,51480,1,0.716160787530763
990354,1906687,583956,3,US,CA,JP00599,IN00042,14,1,0,0,62268,0,0.519410894394308
577970,430543,347691,1,CN,CN,AE00444,AU00165,14,0,0,0,17218,1,1.3424210822147846
89860,1198342,1232668,3,DE,US,AU00177,GB00660,19,1,0,0,41732,1,0.07498694028916619
143288,1054221,806631,2,FR,AU,GB00400,IN00075,16,1,0,0,47701,0,0.13591837005713223
951893,449334,1648777,3,FR,US,AU00271,FR00871,19,1,0,0,50902,0,2.1184530883485335
162865,412375,1033544,1,FR,CA,IN00311,FR00091,14,1,0,0,29709,0,0.3949439224007275
3977,1516141,184752,2,GB,IN,CA00420,SG00843,11,1,0,0,59774,1,0.002623106953772769
633851,720167,1551146,3,DE,FR,SG00807,CN00503,14,1,0,0,11175,1,0.8801444664917998
112903,707765,1939530,2,FR,CA,CN00779,DE00238,2,1,0,0,75600,0,0.1595204623003398
334918,115902,409504,3,AE,DE,AU00969,CA00429,1,1,0,0,70391,1,2.8896654069817607
483724,1029205,58172,2,GB,DE,SG00308,DE00864,7,1,0,0,41177,0,0.46999771668423684
940217,1555401,1600287,0,GB,CA,JP00012,FR00296,5,1,0,0,56700,1,0.6044852742154595
296615,1358798,753832,0,CN,AU,FR00226,IN00499,14,1,0,0,44494,0,0.21829219648542314
992797,279710,537105,2,SG,SG,FR00884,US00834,11,0,0,0,20626,1,3.549379714704515
430896,1939585,1345992,2,AU,SG,SG00625,FR00081,15,1,0,0,27828,0,0.22215886388067552
148695,1028896,298688,0,JP,DE,DE00520,DE00517,10,1,0,0,29079,1,0.1445189795664479
884758,189015,798621,0,IN,FR,DE00065,GB00497,12,1,0,0,35396,1,4.68088776023067
597786,775152,1913672,2,IN,AE,FR00073,AU00309,19,1,0,0,46242,1,0.7711855223233637
113448,468770,422020,0,IN,SG,AU00036,US00528,11,1,0,0,44394,0,0.24201207415150286
238427,1602622,11009,3,CN,JP,AE00152,CA00501,9,1,0,0,353,0,0.14877307312641408
716498,496160,1929765,2,CA,US,DE00860,CA00278,5,1,0,0,79843,0,1.4440865849725895
244499,1429282,1768035,0,IN,CN,CN00624,JP00928,11,1,0,0,68489,1,0.1710642126606226
178830,1707378,1541653,3,FR,GB,GB00572,CN00801,7,1,0,0,8647,0,0.10473954800870106
63406,765150,310090,1,CA,CN,JP00906,DE00908,12,1,0,0,22276,0,0.08286741161863687
169167,169010,634423,1,JP,DE,FR00977,DE00389,11,1,0,0,21571,1,1.0009289391160285
700700,1009326,1901780,0,CA,FR,AE00378,CA00189,10,1,0,0,63728,0,0.6942256515734262
815766,968975,1241208,0,US,AE,JP00307,JP00126,6,1,0,0,59913,0,0.8418854975618566
319204,1212751,27293,1,CA,JP,AE00452,IN00461,17,1,0,0,52108,0,0.26320654445966235
82147,1891411,185197,3,IN,AE,IN00527,FR00116,8,1,0,0,70865,0,0.043431596834321046
129646,546288,1691405,2,AU,JP,CA00383,GB00019,13,1,1,0,85809,1,0.23732170576692146
